"","loan_amount","income","status"
"9018",156500,1200,0
"9019",146500,1440,0
"9020",116500,3060,0
"9021",556500,13620,0
"9022",226500,5280,0
"9023",566500,7980,0
"9024",676500,9360,1
"9025",226500,6060,0
"9026",256500,3180,0
"9027",446500,15600,0
"9028",136500,5100,0
"9029",726500,12180,1
"9030",516500,19200,0
"9031",466500,45900,0
"9032",126500,2340,0
"9033",406500,8400,0
"9034",176500,3240,0
"9035",686500,7800,1
"9036",336500,8100,0
"9037",216500,5460,0
"9038",186500,4800,0
"9039",366500,3900,0
"9040",386500,4440,0
"9041",396500,7680,0
"9042",106500,1440,0
"9043",586500,9060,1
"9044",176500,5040,0
"9045",486500,20880,1
"9046",226500,5160,0
"9047",486500,12960,0
"9048",226500,5220,0
"9049",746500,10860,1
"9050",486500,3600,1
"9051",166500,5640,0
"9052",306500,5820,0
"9053",216500,17100,0
"9054",566500,7260,0
"9055",576500,10260,0
"9056",236500,2940,0
"9057",576500,9780,1
"9058",116500,1620,0
"9059",346500,7920,0
"9060",346500,8880,0
"9061",2056500,42660,1
"9062",236500,6600,0
"9063",186500,2880,0
"9064",626500,10260,1
"9065",136500,3780,0
"9066",626500,10080,1
"9067",506500,11460,0
"9068",296500,4620,0
"9069",596500,20700,1
"9070",386500,5100,0
"9071",306500,5400,0
"9072",356500,9240,0
"9073",586500,8160,0
"9074",176500,2880,0
"9075",256500,4020,0
"9076",536500,0,1
"9077",376500,5940,0
"9078",596500,8280,0
"9079",656500,15360,1
"9080",86500,1560,0
"9081",276500,4980,0
"9082",196500,1440,0
"9083",176500,4080,0
"9084",216500,3240,0
"9085",366500,6600,0
"9086",206500,5280,0
"9087",446500,6780,0
"9088",486500,8340,0
"9089",146500,3180,0
"9090",486500,4620,1
"9091",126500,2640,0
"9092",436500,5340,0
"9093",546500,11820,1
"9094",456500,9300,0
"9095",276500,10020,0
"9096",666500,9960,1
"9097",466500,12420,0
"9098",126500,3540,0
"9099",316500,3840,0
"9100",306500,3600,0
"9101",396500,8400,0
"9102",136500,2160,0
"9103",156500,1860,0
"9104",506500,8820,0
"9105",206500,2820,0
"9106",236500,3120,0
"9107",706500,11580,1
"9108",296500,3300,0
"9109",396500,6960,0
"9110",346500,6180,0
"9111",156500,3780,0
"9112",126500,2100,0
"9113",326500,5700,0
"9114",366500,8100,0
"9115",486500,6060,0
"9116",676500,8340,1
"9117",406500,4980,0
"9118",486500,6720,0
"9119",106500,3300,0
"9120",586500,7560,1
"9121",376500,5700,0
"9122",306500,10020,0
"9123",186500,8820,0
"9124",456500,8820,0
"9125",406500,7200,0
"9126",406500,4920,0
"9127",726500,11580,1
"9128",316500,4320,0
"9129",576500,9780,0
"9130",386500,8220,0
"9131",156500,4200,0
"9132",356500,6300,0
"9133",646500,10260,0
"9134",226500,5580,0
"9135",286500,7320,0
"9136",96500,2220,0
"9137",306500,0,0
"9138",146500,5520,0
"9139",316500,2940,0
"9140",166500,2340,0
"9141",156500,2460,0
"9142",156500,11340,0
"9143",266500,9600,0
"9144",306500,5880,0
"9145",326500,6000,0
"9146",206500,13740,0
"9147",146500,3000,0
"9148",156500,4740,0
"9149",156500,2580,0
"9150",396500,13500,0
"9151",66500,2880,0
"9152",386500,5580,0
"9153",216500,7740,0
"9154",136500,8340,0
"9155",366500,8640,0
"9156",376500,3300,0
"9157",426500,6120,0
"9158",336500,5400,0
"9159",396500,0,0
"9160",366500,4440,0
"9161",206500,4320,0
"9162",46500,3360,0
"9163",626500,6720,0
"9164",186500,4380,0
"9165",226500,7800,0
"9166",116500,2820,0
"9167",376500,18720,0
"9168",176500,1800,0
"9169",446500,12840,0
"9170",436500,7320,0
"9171",336500,5760,0
"9172",416500,6480,0
"9173",166500,3120,0
"9174",136500,2280,0
"9175",586500,15300,1
"9176",156500,1200,0
"9177",386500,7500,0
"9178",186500,2940,0
"9179",406500,5580,0
"9180",576500,13260,0
"9181",356500,8100,0
"9182",126500,2040,0
"9183",196500,5040,0
"9184",216500,4740,0
"9185",206500,4920,0
"9186",366500,6120,0
"9187",436500,10980,0
"9188",446500,10260,0
"9189",216500,4320,0
"9190",246500,6300,0
"9191",306500,3960,0
"9192",406500,7800,0
"9193",176500,6780,0
"9194",546500,22920,1
"9195",246500,4920,0
"9196",306500,8280,0
"9197",236500,38820,0
"9198",446500,4800,0
"9199",206500,2400,0
"9200",156500,6780,0
"9201",196500,2940,0
"9202",156500,2520,0
"9203",146500,8280,0
"9204",846500,34620,1
"9205",126500,4200,0
"9206",76500,2880,0
"9207",176500,3240,0
"9208",106500,2400,0
"9209",76500,7500,0
"9210",316500,6420,0
"9211",286500,7920,0
"9212",366500,7440,0
"9213",156500,4320,0
"9214",166500,5940,0
"9215",656500,9360,1
"9216",216500,2760,0
"9217",156500,7980,0
"9218",466500,5820,0
"9219",336500,4560,0
"9220",446500,8640,0
"9221",226500,7080,0
"9222",116500,1860,0
"9223",166500,3300,0
"9224",316500,5400,0
"9225",346500,5460,0
"9226",796500,6960,1
"9227",176500,2760,0
"9228",116500,1920,0
"9229",936500,18900,1
"9230",226500,2460,0
"9231",416500,5040,0
"9232",586500,0,0
"9233",686500,7440,1
"9234",86500,3960,0
"9235",546500,11160,0
"9236",216500,6480,0
"9237",446500,14400,0
"9238",226500,5760,0
"9239",276500,3720,0
"9240",246500,5400,0
"9241",556500,12660,0
"9242",176500,2280,0
"9243",566500,8280,0
"9244",116500,3540,0
"9245",296500,3000,0
"9246",76500,2280,0
"9247",436500,6480,0
"9248",246500,3720,0
"9249",396500,6060,0
"9250",826500,25020,1
"9251",186500,2460,0
"9252",576500,8340,0
"9253",426500,10380,1
"9254",426500,4920,0
"9255",446500,5040,0
"9256",706500,16020,1
"9257",466500,8100,0
"9258",356500,9960,0
"9259",696500,10320,1
"9260",436500,5400,0
"9261",346500,3480,0
"9262",386500,6600,0
"9263",176500,3060,0
"9264",366500,6120,0
"9265",336500,6900,0
"9266",596500,16620,0
"9267",396500,8940,0
"9268",366500,7200,0
"9269",426500,6360,0
"9270",616500,9240,1
"9271",446500,5820,1
"9272",256500,3720,1
"9273",196500,4620,0
"9274",146500,4680,0
"9275",266500,8100,0
"9276",226500,4740,0
"9277",576500,6300,1
"9278",56500,4800,0
"9279",246500,3780,0
"9280",426500,10260,1
"9281",376500,8760,0
"9282",196500,1860,0
"9283",126500,3900,0
"9284",136500,1740,0
"9285",486500,7140,0
"9286",306500,8700,0
"9287",276500,1020,0
"9288",606500,8160,0
"9289",116500,3300,0
"9290",136500,2520,0
"9291",476500,9000,0
"9292",356500,7440,0
"9293",586500,13020,0
"9294",336500,5220,0
"9295",286500,5460,0
"9296",116500,3120,0
"9297",226500,2760,0
"9298",666500,17160,1
"9299",486500,7500,0
"9300",266500,6360,0
"9301",106500,3000,0
"9302",296500,5700,0
"9303",176500,4860,0
"9304",276500,5040,0
"9305",116500,6420,0
"9306",1896500,59220,1
"9307",246500,3720,0
"9308",716500,9900,1
"9309",516500,22500,0
"9310",236500,3240,0
"9311",576500,12180,1
"9312",366500,5940,0
"9313",366500,2700,0
"9314",296500,6000,0
"9315",116500,2100,0
"9316",266500,1080,0
"9317",206500,0,0
"9318",376500,27600,0
"9319",236500,4020,0
"9320",166500,3420,0
"9321",206500,7380,0
"9322",366500,8220,0
"9323",336500,9240,0
"9324",676500,10260,1
"9325",146500,2820,0
"9326",256500,3300,0
"9327",176500,4080,0
"9328",186500,3600,0
"9329",396500,6840,0
"9330",606500,13500,0
"9331",356500,9240,0
"9332",316500,9000,0
"9333",76500,3840,0
"9334",156500,3960,0
"9335",116500,6420,0
"9336",236500,5460,0
"9337",126500,3360,0
"9338",226500,12000,0
"9339",206500,3120,0
"9340",356500,13560,0
"9341",236500,6720,0
"9342",596500,10980,0
"9343",106500,1320,0
"9344",486500,9420,0
"9345",336500,1680,0
"9346",176500,3780,0
"9347",326500,6120,0
"9348",166500,5100,0
"9349",446500,7200,0
"9350",166500,2700,0
"9351",376500,6120,0
"9352",506500,9780,0
"9353",436500,10200,0
"9354",236500,4620,0
"9355",66500,2520,0
"9356",256500,3480,0
"9357",406500,4980,0
"9358",196500,2580,0
"9359",646500,8100,0
"9360",456500,7440,1
"9361",116500,1920,0
"9362",136500,2160,0
"9363",296500,7020,0
"9364",206500,4080,0
"9365",226500,3360,0
"9366",226500,4740,0
"9367",126500,3240,0
"9368",356500,9360,0
"9369",256500,3180,0
"9370",156500,5820,0
"9371",136500,4320,0
"9372",206500,4560,0
"9373",426500,6240,0
"9374",196500,2940,0
"9375",566500,7680,0
"9376",226500,3360,0
"9377",376500,5100,0
"9378",406500,9840,0
"9379",576500,13260,1
"9380",386500,10560,0
"9381",206500,4920,0
"9382",286500,7200,0
"9383",336500,5040,0
"9384",246500,4920,0
"9385",706500,27600,1
"9386",176500,2700,0
"9387",156500,7680,0
"9388",196500,3960,0
"9389",266500,7080,0
"9390",446500,0,0
"9391",366500,5760,0
"9392",486500,13380,0
"9393",456500,10620,1
"9394",226500,3540,0
"9395",236500,3960,0
"9396",556500,7080,1
"9397",276500,4980,0
"9398",136500,3420,0
"9399",316500,9480,0
"9400",296500,17100,0
"9401",226500,5280,0
"9402",376500,5400,0
"9403",116500,3360,0
"9404",486500,12540,0
"9405",286500,4740,0
"9406",166500,3480,0
"9407",506500,6060,1
"9408",356500,12780,0
"9409",296500,6660,0
"9410",166500,3780,0
"9411",666500,8580,1
"9412",406500,6600,0
"9413",406500,6420,0
"9414",366500,0,0
"9415",246500,3480,0
"9416",76500,2160,0
"9417",386500,3840,0
"9418",106500,1740,0
"9419",606500,12840,1
"9420",426500,6900,0
"9421",476500,13920,0
"9422",276500,4380,0
"9423",376500,9900,0
"9424",666500,9000,1
"9425",286500,8460,0
"9426",286500,6840,0
"9427",316500,8400,0
"9428",406500,18180,0
"9429",186500,5760,0
"9430",346500,4800,0
"9431",606500,16620,0
"9432",346500,6180,0
"9433",266500,6060,0
"9434",486500,5040,0
"9435",266500,3240,0
"9436",436500,9240,0
"9437",916500,12840,1
"9438",206500,5520,0
"9439",646500,9060,1
"9440",616500,8100,0
"9441",436500,13500,0
"9442",516500,6480,1
"9443",176500,1620,0
"9444",136500,1860,0
"9445",366500,4800,0
"9446",136500,3420,0
"9447",236500,5520,0
"9448",256500,4980,0
"9449",256500,7080,0
"9450",76500,3720,0
"9451",626500,18360,1
"9452",586500,7920,0
"9453",416500,13620,0
"9454",656500,9480,1
"9455",486500,15960,0
"9456",236500,4500,0
"9457",326500,8700,0
"9458",496500,19500,1
"9459",486500,6660,0
"9460",236500,4380,0
"9461",196500,2940,0
"9462",66500,1680,0
"9463",486500,4380,0
"9464",396500,8040,0
"9465",406500,7200,0
"9466",346500,3720,0
"9467",606500,9000,0
"9468",276500,5160,0
"9469",436500,4140,0
"9470",176500,4440,0
"9471",406500,4980,0
"9472",306500,14400,0
"9473",606500,17580,1
"9474",246500,3780,0
"9475",246500,4140,0
"9476",486500,11040,0
"9477",316500,12120,0
"9478",136500,4320,0
"9479",286500,4860,0
"9480",146500,2100,0
"9481",286500,6120,0
"9482",376500,7380,0
"9483",636500,11880,1
"9484",316500,7560,0
"9485",446500,18660,0
"9486",206500,0,0
"9487",86500,4080,0
"9488",676500,15720,1
"9489",136500,3480,0
"9490",226500,4560,0
"9491",206500,5340,0
"9492",76500,1740,0
"9493",286500,3900,0
"9494",206500,4200,0
"9495",326500,3420,0
"9496",336500,7560,0
"9497",376500,3120,0
"9498",246500,3120,0
"9499",316500,3840,0
"9500",406500,9600,0
"9501",206500,6000,0
"9502",226500,4500,0
"9503",456500,7020,0
"9504",436500,7380,0
"9505",346500,5460,0
"9506",36500,2880,0
"9507",196500,3000,0
"9508",156500,3060,0
"9509",356500,7500,0
"9510",506500,12360,0
"9511",286500,3660,0
"9512",186500,2520,0
"9513",316500,5640,0
"9514",156500,31320,0
"9515",366500,6720,0
"9516",406500,10920,0
"9517",566500,5880,0
"9518",416500,6600,0
"9519",576500,11340,1
"9520",196500,1920,0
"9521",176500,4440,0
"9522",176500,3120,0
"9523",146500,4320,0
"9524",286500,3900,0
"9525",406500,3360,0
"9526",406500,19560,0
"9527",636500,7680,1
"9528",306500,7440,0
"9529",236500,3660,0
"9530",266500,4140,0
"9531",396500,24840,0
"9532",436500,12000,0
"9533",96500,3120,0
"9534",296500,6660,0
"9535",316500,7560,0
"9536",266500,6000,0
"9537",466500,9840,0
"9538",146500,3780,0
"9539",296500,4980,0
"9540",116500,1980,0
"9541",256500,5340,0
"9542",386500,5220,0
"9543",316500,12960,0
"9544",286500,8040,0
"9545",286500,8520,0
"9546",486500,9120,0
"9547",586500,8640,0
"9548",276500,7140,0
"9549",456500,14160,0
"9550",236500,3000,0
"9551",256500,3120,0
"9552",256500,3060,0
"9553",206500,2340,0
"9554",176500,7740,0
"9555",206500,3720,0
"9556",236500,3300,0
"9557",486500,7980,0
"9558",126500,3120,0
"9559",266500,6300,0
"9560",596500,6960,0
"9561",336500,8100,0
"9562",356500,3540,0
"9563",126500,4260,0
"9564",236500,6300,0
"9565",286500,16560,0
"9566",626500,9180,1
"9567",286500,7080,0
"9568",116500,4020,0
"9569",336500,3480,0
"9570",256500,3000,0
"9571",356500,12600,0
"9572",476500,4740,0
"9573",326500,10200,0
"9574",576500,6000,1
"9575",176500,3000,0
"9576",216500,4800,0
"9577",236500,5340,0
"9578",716500,7440,0
"9579",306500,3000,0
"9580",96500,4560,0
"9581",306500,9120,0
"9582",206500,2460,0
"9583",456500,7620,0
"9584",86500,2700,0
"9585",356500,4980,0
"9586",166500,1740,0
"9587",256500,5820,0
"9588",416500,4980,0
"9589",246500,7500,0
"9590",386500,6780,0
"9591",346500,5160,0
"9592",156500,6780,0
"9593",376500,32400,0
"9594",416500,6960,0
"9595",126500,4620,0
"9596",156500,1500,0
"9597",486500,5760,0
"9598",316500,7140,0
"9599",266500,7200,0
"9600",176500,6840,0
"9601",216500,2220,0
"9602",386500,5940,0
"9603",56500,1500,0
"9604",736500,18180,1
"9605",726500,12720,1
"9606",526500,11520,0
"9607",316500,5160,0
"9608",296500,8460,0
"9609",136500,4080,0
"9610",146500,3900,0
"9611",266500,5340,0
"9612",376500,7380,0
"9613",726500,12600,1
"9614",216500,12420,0
"9615",286500,5400,0
"9616",316500,3240,0
"9617",86500,2940,0
"9618",596500,8100,1
"9619",216500,8820,0
"9620",216500,3540,0
"9621",136500,1920,0
"9622",216500,2640,0
"9623",306500,6780,0
"9624",406500,13680,0
"9625",206500,6360,0
"9626",186500,4620,0
"9627",236500,3540,0
"9628",426500,3780,0
"9629",376500,3600,0
"9630",216500,2220,0
"9631",166500,3540,0
"9632",356500,4560,0
"9633",306500,4860,0
"9634",606500,13620,1
"9635",436500,10200,0
"9636",86500,1140,0
"9637",96500,2100,0
"9638",446500,7560,0
"9639",286500,10740,0
"9640",426500,6240,0
"9641",446500,6540,0
"9642",216500,5040,0
"9643",166500,3480,0
"9644",486500,6840,0
"9645",146500,6180,0
"9646",86500,1140,0
"9647",216500,10320,0
"9648",186500,3060,0
"9649",376500,8280,0
"9650",176500,4980,0
"9651",626500,7260,1
"9652",416500,1380,0
"9653",896500,15000,1
"9654",426500,10080,0
"9655",446500,8700,0
"9656",256500,5040,0
"9657",106500,2340,0
"9658",136500,2280,0
"9659",256500,8820,0
"9660",386500,5160,0
"9661",616500,10560,0
"9662",226500,2580,0
"9663",366500,10320,0
"9664",286500,5700,0
"9665",536500,10500,1
"9666",156500,3600,0
"9667",356500,8940,0
"9668",666500,8040,1
"9669",116500,4920,0
"9670",136500,4200,0
"9671",676500,8580,1
"9672",246500,2520,0
"9673",546500,7740,0
"9674",516500,8400,0
"9675",346500,7200,0
"9676",106500,3720,0
"9677",96500,3240,0
"9678",246500,2580,0
"9679",246500,7500,0
"9680",386500,3900,0
"9681",576500,7020,1
"9682",266500,6600,0
"9683",256500,7500,0
"9684",416500,7380,1
"9685",536500,6960,0
"9686",266500,3360,0
"9687",146500,1680,0
"9688",586500,7680,1
"9689",256500,3720,0
"9690",426500,8460,0
"9691",296500,4200,0
"9692",86500,5760,0
"9693",276500,8640,0
"9694",486500,7080,0
"9695",486500,6000,0
"9696",276500,3660,0
"9697",476500,13500,0
"9698",346500,4800,0
"9699",706500,25080,1
"9700",276500,3840,0
"9701",316500,4080,0
"9702",366500,9360,0
"9703",436500,9360,0
"9704",456500,6840,0
"9705",436500,4560,0
"9706",156500,2040,0
"9707",526500,6900,1
"9708",216500,10620,0
"9709",366500,6360,0
"9710",456500,6960,0
"9711",136500,4200,0
"9712",296500,3660,0
"9713",756500,15660,1
"9714",556500,7440,0
"9715",376500,7260,0
"9716",286500,5040,0
"9717",346500,3780,0
"9718",486500,10140,1
"9719",156500,3540,0
"9720",206500,8880,0
"9721",156500,3840,0
"9722",296500,5580,0
"9723",396500,8280,0
"9724",226500,3180,0
"9725",196500,3480,0
"9726",186500,3240,0
"9727",456500,5400,0
"9728",376500,4320,0
"9729",416500,7020,0
"9730",146500,2100,0
"9731",396500,6120,0
"9732",316500,2880,0
"9733",416500,1020,0
"9734",106500,2460,0
"9735",476500,6660,0
"9736",246500,4440,0
"9737",296500,9000,0
"9738",646500,22620,0
"9739",206500,7860,0
"9740",436500,17940,0
"9741",106500,1800,0
"9742",186500,6360,0
"9743",566500,7620,0
"9744",596500,14460,1
"9745",486500,8760,0
"9746",76500,2280,0
"9747",216500,6060,0
"9748",136500,3900,0
"9749",286500,5040,0
"9750",306500,15120,0
"9751",106500,5700,0
"9752",226500,7200,0
"9753",706500,36120,1
"9754",276500,4980,0
"9755",446500,5580,0
"9756",156500,2520,0
"9757",346500,10920,0
"9758",336500,7320,0
"9759",726500,13200,1
"9760",556500,9720,0
"9761",186500,4500,0
"9762",546500,5520,1
"9763",206500,3720,0
"9764",586500,24240,1
"9765",126500,6300,0
"9766",666500,8760,1
"9767",106500,3240,0
"9768",166500,6060,0
"9769",606500,4860,1
"9770",406500,6540,0
"9771",76500,2700,0
"9772",126500,4980,0
"9773",356500,8160,0
"9774",86500,1440,0
"9775",426500,10800,0
"9776",486500,12120,0
"9777",596500,7080,1
"9778",726500,17940,1
"9779",316500,4020,0
"9780",86500,1140,0
"9781",526500,11520,0
"9782",366500,16860,0
"9783",486500,7980,0
"9784",626500,6720,1
"9785",256500,5580,0
"9786",126500,2520,0
"9787",456500,2940,0
"9788",256500,3960,0
"9789",196500,3120,0
"9790",466500,6480,0
"9791",266500,4860,0
"9792",506500,6300,0
"9793",316500,4320,0
"9794",486500,6060,0
"9795",106500,3720,0
"9796",146500,1080,0
"9797",216500,4320,0
"9798",106500,1380,0
"9799",516500,9660,0
"9800",466500,7800,0
"9801",306500,7500,0
"9802",166500,2520,0
"9803",306500,3540,0
"9804",206500,3720,0
"9805",226500,2220,0
"9806",216500,3180,0
"9807",1756500,21660,1
"9808",156500,5340,0
"9809",566500,5340,0
"9810",466500,28680,0
"9811",436500,3960,0
"9812",396500,6900,0
"9813",486500,16140,0
"9814",146500,3360,0
"9815",316500,20460,0
"9816",236500,3780,0
"9817",436500,4920,0
"9818",296500,7080,0
"9819",326500,4560,0
"9820",436500,6840,0
"9821",286500,9480,0
"9822",276500,4140,0
"9823",146500,4140,0
"9824",696500,19140,1
"9825",116500,3540,0
"9826",186500,4560,0
"9827",446500,7200,0
"9828",176500,3780,0
"9829",246500,3900,0
"9830",366500,6120,0
"9831",286500,6840,0
"9832",546500,10440,0
"9833",216500,6660,0
"9834",296500,5040,0
"9835",376500,7740,0
"9836",326500,4860,0
"9837",876500,14100,1
"9838",676500,16020,1
"9839",206500,20460,0
"9840",356500,6360,0
"9841",486500,14880,1
"9842",176500,4920,0
"9843",196500,3540,0
"9844",266500,17640,0
"9845",366500,5220,0
"9846",576500,6120,1
"9847",446500,5100,0
"9848",296500,4500,0
"9849",276500,14640,0
"9850",536500,7140,0
"9851",356500,6960,0
"9852",446500,6900,0
"9853",276500,8040,0
"9854",286500,3540,0
"9855",296500,3660,0
"9856",176500,4560,0
"9857",206500,7500,0
"9858",116500,2340,0
"9859",556500,14400,1
"9860",86500,4680,0
"9861",356500,6000,0
"9862",266500,8400,0
"9863",226500,5580,0
"9864",676500,15540,1
"9865",236500,3180,0
"9866",1026500,22320,1
"9867",226500,3900,0
"9868",256500,4500,0
"9869",416500,12180,0
"9870",326500,6300,0
"9871",486500,7260,0
"9872",706500,8640,1
"9873",356500,4140,0
"9874",216500,3060,0
"9875",206500,2100,0
"9876",586500,5820,0
"9877",76500,10680,0
"9878",176500,6720,0
"9879",546500,12000,1
"9880",396500,6240,0
"9881",186500,4740,0
"9882",386500,11400,1
"9883",76500,840,0
"9884",426500,5760,0
"9885",196500,4140,0
"9886",376500,4200,0
"9887",416500,10980,0
"9888",336500,6060,0
"9889",106500,3060,0
"9890",336500,6720,0
"9891",466500,23520,0
"9892",106500,1320,0
"9893",576500,30120,0
"9894",686500,7440,1
"9895",226500,6180,0
"9896",416500,5580,0
"9897",176500,3660,0
"9898",846500,9960,1
"9899",436500,5880,0
"9900",656500,12360,1
"9901",156500,1980,0
"9902",106500,2040,0
"9903",446500,7740,0
"9904",136500,4380,0
"9905",376500,7500,0
"9906",206500,8160,0
"9907",556500,5880,0
"9908",306500,5640,0
"9909",486500,10620,0
"9910",366500,3420,0
"9911",496500,10800,1
"9912",596500,5940,1
"9913",206500,7020,0
"9914",136500,2040,0
"9915",326500,10140,0
"9916",366500,3360,0
"9917",246500,2760,0
"9918",136500,2640,0
"9919",306500,6120,0
"9920",106500,2040,0
"9921",246500,6720,0
"9922",486500,5940,0
"9923",176500,3960,0
"9924",676500,11340,0
"9925",476500,11640,0
"9926",396500,8040,0
"9927",316500,8520,0
"9928",376500,11760,0
"9929",326500,7020,0
"9930",266500,4380,0
"9931",446500,4980,0
"9932",356500,4440,0
"9933",206500,3240,0
"9934",216500,4500,0
"9935",446500,86040,0
"9936",416500,6180,0
"9937",376500,0,0
"9938",216500,2940,0
"9939",376500,5940,0
"9940",626500,7800,1
"9941",306500,5880,0
"9942",236500,7440,0
"9943",276500,6120,0
"9944",496500,8280,0
"9945",226500,4680,0
"9946",236500,8940,0
"9947",386500,3240,0
"9948",546500,14760,0
"9949",116500,2880,0
"9950",586500,12900,0
"9951",266500,4980,0
"9952",146500,2220,0
"9953",156500,3120,0
"9954",346500,9900,0
"9955",196500,4620,0
"9956",406500,15000,0
"9957",826500,24720,1
"9958",176500,6360,0
"9959",306500,5760,0
"9960",286500,4380,0
"9961",236500,3300,0
"9962",396500,4440,0
"9963",276500,5700,0
"9964",186500,2100,0
"9965",226500,2760,0
"9966",196500,6540,0
"9967",366500,5940,0
"9968",326500,3900,0
"9969",356500,6000,0
"9970",256500,6300,0
"9971",566500,7380,0
"9972",306500,6960,0
"9973",286500,0,0
"9974",326500,7140,0
"9975",166500,13560,0
"9976",826500,12360,1
"9977",106500,2580,0
"9978",386500,4860,0
"9979",76500,1320,0
"9980",276500,5700,0
"9981",586500,19200,0
"9982",286500,6900,0
"9983",316500,5940,0
"9984",126500,2100,0
